Date,Location,Category,Type,Source,Applied,CL/msg?,Exam,Interview,Status
1/8/2025,Remote,Data/Web,Internship,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/8/2025,Remote,Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
1/8/2025,"Hybrid Los Angeles, CA",Data/Web,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
1/8/2025,"Hybrid San Francisco, CA",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
1/8/2025,"On-site Bellevue, WA",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
1/8/2025,"On-site Boston, MA",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/8/2025,"On-site Redmond, WA",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/8/2025,"On-site New York, NY",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/14/2025,"Hybrid Wayne, PA",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
1/14/2025,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
1/14/2025,"On-site Houston, TX",Engineering,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
1/15/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/22/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/22/2025,"On-site Mohnton, PA",Creative,Full-Time,Indeed,TRUE,FALSE,TRUE,TRUE,Rejected
1/22/2025,Remote,Data/Web,Full-Time,LinkedIn,TRUE,TRUE,FALSE,FALSE,Waiting
1/22/2025,"On-site Reinholds, PA",Entry,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
1/26/2025,"On-site Huntsville, AL",Astro,Full-Time,AAS,TRUE,TRUE,FALSE,FALSE,Waiting
1/27/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Rejected
1/27/2025,Remote,Creative,Contract,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,Remote,Creative,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,Remote,Creative,Full-Time,LinkedIn,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,"Hybrid Boulder, CO",Creative,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,"On-site Ephrata, PA",Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,"Hybrid Brooklyn Park, MN",Engineering,Internship,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
1/27/2025,"On-site Myerstown, PA",Engineering,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
1/28/2025,Remote,Creative,Contract,Company Website,TRUE,TRUE,FALSE,FALSE,Waiting
1/28/2025,"Hybrid San Francisco, CA",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
1/29/2025,"On-site KSC, FL",Astro,Full-Time,Indeed,TRUE,TRUE,FALSE,FALSE,Waiting
1/29/2025,Remote,Data/Web,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
1/29/2025,"On-site Hershey, PA",Data/Web,Full-Time,Referral,TRUE,FALSE,FALSE,FALSE,Waiting
1/29/2025,"On-site Lexington, MA",Data/Web,Full-Time,Indeed,TRUE,TRUE,FALSE,FALSE,Waiting
1/29/2025,"On-site Womelsdorf, PA",Entry,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
2/18/2025,Remote,Entry,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
2/19/2025,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
2/19/2025,Remote,Entry,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
2/21/2025,Remote,Creative,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
2/22/2025,"Hybrid New York, NY",Creative,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
2/28/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
2/28/2025,Remote,Creative,Contract,RH/Cella/Upwork,TRUE,FALSE,FALSE,FALSE,Waiting
3/2/2025,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/2/2025,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Rejected
3/2/2025,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/4/2025,Remote,Engineering,Full-Time,RippleMatch,TRUE,FALSE,FALSE,FALSE,Rejected
3/5/2025,Remote,Creative,Internship,Company Website,TRUE,FALSE,FALSE,FALSE,Rejected
3/5/2025,Remote,Creative,Contract,Company Website,TRUE,FALSE,FALSE,FALSE,Waiting
3/5/2025,Remote,Creative,Contract,Company Website,TRUE,FALSE,FALSE,FALSE,Waiting
3/5/2025,Remote,Engineering,Full-Time,Company Website,TRUE,FALSE,FALSE,FALSE,Rejected
3/5/2025,"Hybrid Columbus, OH",Engineering,Full-Time,NLC,TRUE,FALSE,FALSE,TRUE,Waiting
3/7/2025,On-site Multiple,Engineering,Full-Time,Handshake,TRUE,TRUE,FALSE,FALSE,Waiting
3/11/2025,Remote,Creative,Part-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,"On-site Cupertino, CA",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,"On-site Austin, TX",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,"On-site Cambridge, MA",Astro,Full-Time,AAS,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,"On-site Middletown, NJ",Engineering,Full-Time,RippleMatch,TRUE,FALSE,FALSE,FALSE,Rejected
3/11/2025,"On-site O'Fallon, MO",Data/Web,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Rejected
3/11/2025,"Hybrid Austin, TX",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
3/11/2025,"Hybrid New York, NY",Engineering,Full-Time,Simplify Jobs,TRUE,FALSE,FALSE,FALSE,Waiting
3/13/2025,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/13/2025,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/13/2025,Remote,Creative,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/16/2025,Remote,Creative,Contract,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
3/16/2025,"Hybrid Boston, MA",Engineering,Full-Time,Indeed,TRUE,FALSE,FALSE,FALSE,Waiting
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
,,,,,FALSE,FALSE,FALSE,FALSE,N/A
